               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.028385,            0.011721,           0.0080777,             0.84334,             0.80517,             0.82709,             0.53505,            0.034002,           0.0070255,           0.0086957,          0.00073427,          0.00073427,          0.00073427
                 135,            0.026823,             0.01143,           0.0076596,             0.85003,             0.81327,             0.83557,              0.5291,             0.03463,           0.0069423,           0.0080911,          0.00073227,          0.00073227,          0.00073227
                 136,            0.027205,            0.011417,           0.0085045,             0.84749,             0.81001,             0.83627,             0.53316,             0.03423,            0.007027,           0.0082117,          0.00073027,          0.00073027,          0.00073027
                 137,            0.028194,            0.011388,           0.0081563,             0.85824,             0.80445,             0.83936,              0.5196,            0.034944,           0.0070414,           0.0081319,          0.00072827,          0.00072827,          0.00072827
                 138,            0.026306,            0.010825,           0.0071835,             0.85515,             0.80856,             0.83509,             0.52145,            0.034919,           0.0070318,           0.0082986,          0.00072627,          0.00072627,          0.00072627
                 139,            0.026979,            0.011236,           0.0077919,              0.8498,              0.8089,             0.83773,             0.52934,            0.034953,           0.0069629,            0.008298,          0.00072428,          0.00072428,          0.00072428
                 140,            0.027644,            0.010861,           0.0080585,             0.85905,             0.80339,             0.83606,             0.53267,            0.034771,           0.0069693,           0.0081283,          0.00072228,          0.00072228,          0.00072228
                 141,            0.026325,            0.010951,           0.0074895,             0.85992,             0.81556,             0.83635,             0.52871,            0.034692,           0.0069784,            0.008421,          0.00072028,          0.00072028,          0.00072028
                 142,            0.027062,            0.011203,           0.0078958,             0.84905,             0.81787,             0.83604,             0.53497,            0.034038,           0.0069971,           0.0083521,          0.00071828,          0.00071828,          0.00071828
                 143,            0.026922,            0.011046,           0.0074943,             0.83785,             0.80476,             0.83277,             0.53563,            0.034991,           0.0070179,           0.0082188,          0.00071628,          0.00071628,          0.00071628
                 144,            0.026883,            0.010232,           0.0077256,             0.85218,             0.80579,             0.83375,             0.52863,            0.034137,           0.0070543,           0.0084704,          0.00071429,          0.00071429,          0.00071429
                 145,            0.026496,            0.011171,           0.0075787,             0.83957,              0.8082,             0.83327,             0.52424,            0.034838,           0.0070588,           0.0082967,          0.00071229,          0.00071229,          0.00071229
                 146,             0.02704,            0.010986,            0.008098,             0.85531,             0.80698,             0.82889,             0.52729,            0.034772,           0.0070783,           0.0080921,          0.00071029,          0.00071029,          0.00071029
                 147,            0.026758,            0.010726,           0.0075413,             0.84396,             0.80563,             0.83316,             0.52789,            0.034803,           0.0070612,           0.0080938,          0.00070829,          0.00070829,          0.00070829
                 148,            0.027002,            0.011041,           0.0082262,             0.83977,             0.81116,             0.83573,             0.52969,            0.035499,           0.0071289,           0.0090352,          0.00070629,          0.00070629,          0.00070629
                 149,            0.027425,            0.011311,           0.0077801,             0.83975,             0.80635,             0.83319,             0.53459,            0.034757,           0.0070753,            0.008693,           0.0007043,           0.0007043,           0.0007043
                 150,             0.02671,            0.011113,           0.0072744,             0.83369,             0.82036,             0.83276,             0.52905,            0.034461,           0.0071051,           0.0084977,           0.0007023,           0.0007023,           0.0007023
                 151,            0.027114,            0.010707,           0.0079889,             0.84836,             0.81277,             0.83336,             0.52162,            0.035298,           0.0070443,            0.008525,           0.0007003,           0.0007003,           0.0007003
                 152,            0.027288,            0.011101,           0.0073858,             0.84162,             0.81445,             0.83942,             0.52985,            0.034631,           0.0070184,           0.0078856,           0.0006983,           0.0006983,           0.0006983
                 153,            0.026762,            0.011064,           0.0073096,             0.84369,             0.80134,             0.83378,              0.5361,            0.034123,           0.0070934,           0.0080032,           0.0006963,           0.0006963,           0.0006963
                 154,            0.026706,            0.011067,           0.0074444,             0.84383,             0.80954,             0.83726,             0.53291,            0.034317,           0.0069991,           0.0079315,          0.00069431,          0.00069431,          0.00069431
